alive,alive_since,anonymity,average_timeout,first_seen,ip_data_as,ip_data_asname,ip_data_city,ip_data_continent,ip_data_continentCode,ip_data_country,ip_data_countryCode,ip_data_district,ip_data_hosting,ip_data_isp,ip_data_lat,ip_data_lon,ip_data_mobile,ip_data_org,ip_data_proxy,ip_data_regionName,ip_data_status,ip_data_timezone,ip_data_zip,ip_data_last_update,last_seen,port,protocol,proxy,ssl,timeout,times_alive,times_dead,uptime,ip
true,1787085637.1258,transparent,13319.652924991,1786771315.9924,"AS153098 PT Mms Digital Communication",IDNIC-MMSDIGI-AS-ID,Batam,Asia,AS,Indonesia,ID,,false,"PT MMS DIGITAL COMMUNICATION",1.13,103.9684,false,"PT MMS DIGITAL COMMUNICATION",false,"Riau Islands",success,Asia/Jakarta,29422,1786770703,1787085638.0139,3125,http,38.150.19.128:3125,false,12034.791469574,179,2435,6.8477429227238,38.150.19.128
true,1787085637.9375,elite,12099.310563725,1780920209.4474,"AS47484 ABJP SERVICES SAS",ABJP-SERVICES-SAS,Mathay,Europe,EU,France,FR,,true,ABJP,47.438,6.7881,false,,true,Bourgogne,success,Europe/Paris,25700,1786968143,1787085637.9375,21537,http,45.13.116.130:21537,false,12866.782426834,11475,42164,21.393016275471,45.13.116.130
true,1787085518.7083,transparent,6103.680469595,1778302962.821,"AS150517 PT Media Grasi Internet",IDNIC-GRASI-AS-ID,Sepatan,Asia,AS,Indonesia,ID,,false,"PT Media Grasi Internet",-6.11889,106.575,false,"PT Media Grasi Internet",true,"West Java",success,Asia/Jakarta,,1786768333,1787085637.7873,8080,http,103.68.215.46:8080,false,8900.6204605103,20997,56756,27.00474579759,103.68.215.46
true,1787085637.7661,transparent,6191.8950416148,1786945034.5734,"AS18678 INTERNEXA S.A. E.S.P","INTERNEXA S.A. E.S.P",Yavirironi,"South America",SA,Peru,PE,,false,"Internexa S.a. E.S.P",-11.0767,-74.717,false,"Internexa Peru S.A",false,Junin,success,America/Lima,,1786941981,1787085637.7661,999,http,191.97.62.57:999,false,4193.4638023376,384,1055,26.685198054204,191.97.62.57
true,1787085637.6616,transparent,6333.8759234118,1780813128.8504,"AS142340 PT Lancar Artha Media Data",IDNIC-LAMDA-AS-ID,Pasuruan,Asia,AS,Indonesia,ID,,false,"PT Lancar Artha Media Data",-7.719,112.6713,false,"PT Lancar Artha Media Data",true,"East Java",success,Asia/Jakarta,67157,1786858677,1787085637.6616,8080,http,103.169.130.130:8080,false,1560.7693195343,16602,43849,27.463565532415,103.169.130.130
true,1787084774.0644,elite,2059.9522845693,1779624701.9057,"AS50009 QUARTZ TELECOM LLC",QUARTZ-AS,Podolsk,Europe,EU,Russia,RU,,false,"Quartz Telecom",55.4198,37.5599,false,"Quartz Telecom LLC",true,"Moscow Oblast",success,Europe/Moscow,142100,1786969680,1787085637.3141,4050,http,109.94.1.23:4050,false,11365.553617477,24708,4719,83.963706799878,109.94.1.23
true,1787085637.1768,transparent,6036.8643383445,1785147616.9119,"AS267843 TCA SERVICES C.A.","TCA SERVICES C.A.",Caracas,"South America",SA,Venezuela,VE,,false,"TCA SERVICES C.A.",10.4873,-66.8738,false,"TCA SERVICES C.A",true,"Distrito Federal",success,America/Caracas,,1786960925,1787085637.1768,999,http,45.175.39.95:999,false,12715.122461319,3740,13429,21.783446910129,45.175.39.95
true,1787085593.9228,elite,11564.855681869,1785221148.5932,"AS24940 Hetzner Online GmbH",HETZNER-AS,Nuremberg,Europe,EU,Germany,DE,,true,"Hetzner Online GmbH",49.4527,11.0783,false,Hetzner,true,Bavaria,success,Europe/Berlin,90403,1787034216,1787085636.9309,9050,socks5,138.199.221.100:9050,true,18325.179100037,10195,32756,23.736350725245,138.199.221.100
true,1787085605.3624,transparent,6848.3684881895,1745264972.2853,"AS265767 GRUPO INMA S.A","GRUPO INMA S.A","Santa Rosa de Copán","North America",NA,Honduras,HN,,false,"Grupo Inma S.A",14.7705,-88.7846,false,"Diser Solution",true,"Copán Department",success,America/Tegucigalpa,,1787003340,1787085636.8751,999,http,164.163.73.5:999,false,11528.088569641,7256,29946,19.504327724316,164.163.73.5
true,1787085636.8118,transparent,5484.098155973,1771509217.6886,"AS269931 WIRELESS MULTI SERVICE VARGAS CABRERA, S. R. L","WIRELESS MULTI SERVICE VARGAS CABRERA, S. R. L","Mejía de Navarrete","North America",NA,"Dominican Republic",DO,,false,"WIRELESS MULTI SERVICE VARGAS CABRERA, S. R. L",19.5701,-70.8812,false,"WIRELESS MULTI SERVICE VARGAS CABRERA, S. R. L",true,"Santiago Province",success,America/Santo_Domingo,,1787084298,1787085636.8118,999,http,200.125.169.51:999,false,4830.6484222412,26553,132366,16.708511883412,200.125.169.51
true,1787085504.7213,elite,11097.543357927,1747456280.6057,"AS47242 Host SpA",HOST-SPA,Milan,Europe,EU,Italy,IT,,true,HOST-VDC,45.4722,9.1922,false,,true,Lombardy,success,Europe/Rome,20152,1786960791,1787085636.7807,3128,http,81.31.146.81:3128,false,14408.349990845,3131,48366,6.0799658232518,81.31.146.81
true,1787085535.4288,elite,4373.8963215553,1786184816.5008,"AS63023 GTHost",AS-GLOBALTELEHOST,Dallas,"North America",NA,"United States",US,,false,GTHost,32.7766,-96.7969,false,GTHost,true,Texas,success,America/Chicago,,1786786510,1787085636.6928,49458,http,216.106.179.216:49458,true,3714.7071361542,933,6370,12.77557168287,216.106.179.216
true,1787085636.6809,elite,4157.0198359485,1786145573.6464,"AS63023 GTHost",AS-GLOBALTELEHOST,Dallas,"North America",NA,"United States",US,,false,GTHost,32.7766,-96.7969,false,GTHost,true,Texas,success,America/Chicago,,1786748315,1787085636.6809,49229,http,216.106.179.216:49229,false,556.37168884277,2054,6896,22.949720670391,216.106.179.216
true,1787085636.6168,transparent,6169.9470726083,1744530747.5187,"AS22884 TOTAL PLAY TELECOMUNICACIONES, S.A.P.I. DE C.V.","TOTAL PLAY TELECOMUNICACIONES, S.A.P.I. DE C.V.",Texcoco,"North America",NA,Mexico,MX,,false,"Total Play Telecomunicaciones SA De CV",19.5118,-98.9061,false,"TOTAL PLAY TELECOMUNICACIONES, S.A.P.I. DE C.V",true,México,success,America/Mexico_City,56205,1787046114,1787085636.6168,999,http,187.190.114.60:999,false,6465.8386707306,40398,464793,7.9965795115115,187.190.114.60
true,1787085636.4303,transparent,6206.1107324245,1786359300.4835,"AS43370 OBIT-telecommunications, LLC",OBIT-KZ-AS,Urzhar,Asia,AS,Kazakhstan,KZ,,false,"Obit Telecommunications",46.1994,81.0187,false,Kasit,false,"East Kazakhstan",success,Asia/Almaty,,1786962705,1787085636.4303,8080,http,37.221.202.27:8080,false,7618.9835071564,2131,5243,28.898833740168,37.221.202.27
true,1787085468.0933,transparent,4745.1527576792,1782938079.4788,"AS58821 PT Lintas Jaringan Nusantara",IDNIC-LJN-AS-ID,Cilegon,Asia,AS,Indonesia,ID,,false,"PT Lintas Jaringan Nusantara",-6.0144,106.054,false,"PT Lintas Jaringan Indonesia",true,Banten,success,Asia/Jakarta,,1786565265,1787085636.3694,3125,http,103.156.15.103:3125,false,1497.5266456604,9446,28796,24.700590973275,103.156.15.103
true,1787085636.1533,elite,6895.310156162,1776179166.5533,"AS45102 Alibaba (US) Technology Co., Ltd.",ALIBABA-CN-NET,"Hong Kong",Asia,AS,"Hong Kong",HK,,true,"Alibaba.com LLC",22.273,114.1498,false,"Hong Kong",true,"Central and Western District",success,Asia/Hong_Kong,999077,1787064333,1787085636.1533,999,socks4,8.210.17.35:999,true,3365.9620285034,2604,246026,1.0473394200217,8.210.17.35
true,1787085635.9984,transparent,7055.7110478892,1787034301.5107,"AS9299 Philippine Long Distance Telephone Company",IPG-AS-AP,"Mandaue City",Asia,AS,Philippines,PH,,false,"Philippine Long Distance Telephone Co.",10.3307,123.9205,false,"Philippine Long Distance Telephone Company",false,"Central Visayas",success,Asia/Manila,6014,1787033946,1787085635.9984,5050,http,49.145.53.184:5050,true,1882.4725151062,169,393,30.071174377224,49.145.53.184
true,1786781721.9179,elite,2587.830653842,1710541373.1372,"AS45102 Alibaba (US) Technology Co., Ltd.",ALIBABA-CN-NET,"Hong Kong",Asia,AS,"Hong Kong",HK,,true,"Alibaba Cloud LLC",22.3193,114.169,false,"Alibaba Cloud - HK",true,Kowloon,success,Asia/Hong_Kong,999077,1787043813,1787085635.8942,3128,http,47.243.92.199:3128,true,1328.394651413,563012,93961,85.697890172047,47.243.92.199
true,1787085622.8771,elite,8917.6606094514,1780494098.5884,"AS146943 Tier 4 Cloud Services",TIER4CLOU-AS,Panvel,Asia,AS,India,IN,,true,"Tier 4 Cloud Services",18.9894,73.1074,false,T4C,true,Maharashtra,success,Asia/Kolkata,410206,1786538843,1787085635.7515,9052,socks4,43.242.227.10:9052,true,14717.674732208,90589,174875,34.124777747642,43.242.227.10
true,1787085635.7408,elite,15127.769819201,1780493356.2117,"AS39287 Materialism s.r.l.",materialism,Stockholm,Europe,EU,Sweden,SE,,true,"Materialism s.r.l.",59.3293,18.0686,false,"ab stract",true,"Stockholm County",success,Europe/Stockholm,"100 04",1786974254,1787085635.7408,9050,socks5,80.78.25.87:9050,true,20147.936105728,14648,47422,23.599162236185,80.78.25.87
true,1787085635.6572,elite,11001.865657331,1780492970.9363,"AS146943 Tier 4 Cloud Services",TIER4CLOU-AS,Panvel,Asia,AS,India,IN,,true,"Tier 4 Cloud Services",18.9894,73.1074,false,T4C,true,Maharashtra,success,Asia/Kolkata,410206,1786540967,1787085635.6572,9052,socks5,43.242.227.10:9052,true,20354.763746262,31071,66432,31.866711793483,43.242.227.10
true,1787076913.6749,elite,2502.5435348687,1786192687.4017,"AS135377 UCLOUD INFORMATION TECHNOLOGY (HK) LIMITED",UCLOUD-HK-AS-AP,Tokyo,Asia,AS,Japan,JP,,true,"UCLOUD INFORMATION TECHNOLOGY (HK) LIMITED",35.6893,139.6899,false,"Ucloud Information Technology",false,Tokyo,success,Asia/Tokyo,151-0053,1786794816,1787085635.5789,8888,http,152.32.145.146:8888,false,975.86369514465,14954,524,96.614549683422,152.32.145.146
true,1787085635.5341,elite,11135.311908254,1785881194.3873,"AS24940 Hetzner Online GmbH",HETZNER-AS,"Frankfurt Am Main",Europe,EU,Germany,DE,,true,"Hetzner Online AG",50.094,8.4971,false,"Hetzner Online AG",false,Hesse,success,Europe/Berlin,65931,1786486087,1787085635.5341,9096,socks5,91.107.243.254:9096,true,12044.470071793,11222,19970,35.977173634265,91.107.243.254
true,1787085635.452,elite,5020.1148359725,1765064037.4302,"AS200590 NLS Kazakhstan LLC",asnls,Almaty,Asia,AS,Kazakhstan,KZ,,false,"NLS Kazakhstan LLC",43.2525,76.9115,false,"NLS Kazakhstan LLC",true,Almaty,success,Asia/Almaty,050000,1786667299,1787085635.452,80,http,82.115.60.51:80,false,6430.689573288,80427,54699,59.52000355224,82.115.60.51
true,1787085529.592,elite,10918.32409652,1785888140.7374,"AS63473 HostHatch, LLC",HOSTHATCH,Amsterdam,Europe,EU,"The Netherlands",NL,,true,HostHatch,52.2961,4.9549,false,"HostHatch LLC",false,"North Holland",success,Europe/Amsterdam,1105,1786492992,1787085635.0848,10086,http,31.187.64.243:10086,true,21093.408346176,6781,6760,50.077542279005,31.187.64.243
true,1787083585.4425,elite,913.957682646,1785890492.7658,"AS14061 DigitalOcean, LLC",DIGITALOCEAN-ASN,Singapore,Asia,AS,Singapore,SG,Pioneer,true,"DigitalOcean, LLC",1.32123,103.695,false,"Digital Ocean",false,"South West",success,Asia/Singapore,627753,1786494400,1787085635.044,3128,http,152.42.167.241:3128,true,430.16600608826,20603,344,98.357760061107,152.42.167.241
true,1787085635.0145,elite,12134.248865137,1776108699.4215,"AS133119 China Unicom IP network",UNICOM-CN,Chaowai,Asia,AS,China,CN,Chaoyang,true,"China Unicom IP network",39.9715,116.49,false,21ViaNet,true,Beijing,success,Asia/Shanghai,,1786827216,1787085635.0145,44012,socks5,120.133.82.62:44012,true,22649.564743042,980,54119,1.7786166718089,120.133.82.62
true,1787085592.26,elite,5051.8777829922,1750602910.3729,"AS14259 Gtd Internet S.A.","Gtd Internet S.A.",Santiago,"South America",SA,Chile,CL,,false,"Gtd Internet S.A.",-33.4521,-70.6536,false,"Gtd Internet S.A",true,"Santiago Metropolitan",success,America/Santiago,34033,1786975850,1787085634.9972,80,http,152.230.215.123:80,false,9392.2712802887,122375,192209,38.900579813341,152.230.215.123
true,1787085634.8426,transparent,4637.1028985165,1719730092.9215,"AS42610 OJSC National Cable Networks",NCNET-AS,Shchyolkovo,Europe,EU,Russia,RU,,false,"National Cable Networks",55.9239,37.9923,false,,true,"Moscow Oblast",success,Europe/Moscow,141100,1786738240,1787085634.8426,80,http,85.30.219.207:80,false,8409.6128940582,76715,696403,9.9228060916962,85.30.219.207
true,1787085617.4751,transparent,12804.114943549,1780180002.6771,"AS150460 PT Akses Sentral Teknologi",IDNIC-AKSENT-AS-ID,Tembilahan,Asia,AS,Indonesia,ID,,false,"PT Akses Sentral Teknologi",-0.3227,103.16,false,,false,Riau,success,Asia/Jakarta,,1786981407,1787085634.8124,3125,http,103.46.4.131:3125,false,19043.740034103,3142,42360,6.9051909806162,103.46.4.131
true,1787085634.7249,elite,3318.8279312537,1786330370.4794,"AS14080 Telmex Colombia S.A.","Telmex Colombia S.A.",Ibague,"South America",SA,Colombia,CO,,false,"Telmex Colombia S.A.",4.43573,-75.2029,false,"Telmex Colombia S.A.",false,"Tolima Department",success,America/Bogota,730001,1786932491,1787085634.7249,1080,socks4,181.57.178.146:1080,true,3847.2859859467,20046,15260,56.777884778791,181.57.178.146
true,1787085462.7923,transparent,6132.9362576032,1769198360.1186,"AS132199 Globe Telecom Inc.",GLOBE-MOBILE-5TH-GEN-AS,"Cabanatuan City",Asia,AS,Philippines,PH,,false,"Globe Telecom",15.4903,120.9682,true,,true,"Central Luzon",success,Asia/Manila,3100,1786960406,1787085634.4248,8081,http,180.191.14.144:8081,false,10581.374883652,37933,245489,13.383929264489,180.191.14.144
true,1787085634.4164,elite,6787.2499448126,1750609474.6432,"AS134627 Universitas Kristen Satya Wacana",IDNIC-UKSW-AS-ID,Salatiga,Asia,AS,Indonesia,ID,,false,"Universitas Kristen Satya Wacana",-7.33194,110.493,false,"Universitas Kristen Satya Wacana, y",true,"Central Java",success,Asia/Jakarta,,1786981975,1787085634.4164,8080,http,103.178.23.6:8080,false,4719.4952964783,19297,153650,11.157753531429,103.178.23.6
true,1787085634.2619,transparent,8050.6108766456,1780758224.9202,"AS269843 BANTEL SAC","BANTEL SAC",Surquillo,"South America",SA,Peru,PE,,false,"Bantel SAC",-12.12,-77.0101,false,"Bantel SAC",true,"Lima region",success,America/Lima,15048,1786803789,1787085634.2619,999,http,45.189.108.23:999,false,3743.3466911316,7976,45671,14.867560161798,45.189.108.23
true,1787085634.1972,transparent,5423.5268011654,1786278045.3133,"AS142381 PT Media Access Telematika",IDNIC-MACTEL-AS-ID,Cintaratu,Asia,AS,Indonesia,ID,,false,"PT Media Access Telematika",-7.3715,108.679,false,"PT Media Access Telematika",false,"West Java",success,Asia/Jakarta,,1786882242,1787085634.1972,8080,http,103.172.17.14:8080,false,11128.3390522,2125,5859,26.615731462926,103.172.17.14
true,1787084743.7112,elite,2191.5676570101,1765044634.7423,"AS12876 Scaleway SAS",AS12876,Paris,Europe,EU,France,FR,,true,"Scaleway SAS",48.8558,2.3494,false,ONLINE,true,Île-de-France,success,Europe/Paris,75001,1786819825,1787085634.0342,80,http,212.47.232.28:80,false,650.70033073425,307108,98784,75.662491500202,212.47.232.28
true,1787085549.515,transparent,6019.1278541425,1782366353.2936,"AS44811 JSC Avantel",AVANTEL-NIZHNEVARTOVSK-ASN,Nizhnevartovsk,Europe,EU,Russia,RU,,false,"JSC Avantel",60.9389,76.5952,false,"ITSP Samotlor Telecom Ltd",true,Khanty-Mansia,success,Asia/Yekaterinburg,628600,1786599574,1787085633.9496,8080,http,91.203.8.74:8080,false,7247.1122741699,10842,33306,24.558303886926,91.203.8.74
true,1787085633.9152,elite,8310.6132651662,1783894426.6099,"AS51167 Contabo GmbH",CONTABO,Lauterbourg,Europe,EU,France,FR,,true,"Contabo GmbH",48.9742,8.1851,false,"Contabo GmbH",true,"Grand Est",success,Europe/Paris,67630,1786916366,1787085633.9152,8888,http,213.136.81.106:8888,false,15021.165132523,2003,22131,8.2994944891025,213.136.81.106
true,1787085633.9116,elite,13799.368368549,1770197510.3951,"AS14061 DigitalOcean, LLC",DIGITALOCEAN-ASN,Bengaluru,Asia,AS,India,IN,,true,"DigitalOcean, LLC",12.9753,77.591,false,"DigitalOcean, LLC",true,Karnataka,success,Asia/Kolkata,560100,1787007294,1787085633.9116,9050,socks5,139.59.44.192:9050,true,25551.872968674,45013,58304,43.56785427374,139.59.44.192
true,1786980765.8226,elite,403.25598227453,1785990052.3383,"AS45102 Alibaba (US) Technology Co., Ltd.",ALIBABA-CN-NET,Charlottesville,"North America",NA,"United States",US,,true,"Alibaba.com LLC",37.4316,-78.6569,false,"Midwest Cable, Delta Centric LLC, Zenlayer Inc",false,Virginia,success,America/New_York,22902,1786593765,1787085633.8985,3128,http,47.85.161.37:3128,false,204.41961288452,19543,15,99.923305041415,47.85.161.37
true,1787085633.8963,transparent,12193.986297763,1785870988.7013,"AS205090 FIRST SERVER LIMITED",FIRST-SERVER-EUROPE,Moscow,Europe,EU,Russia,RU,,true,"First Server Limited",55.7487,37.6187,false,"FIRST SERVER, SOCIEDAD LIMITADA",false,Moscow,success,Europe/Moscow,101000,1787077599,1787085633.8963,3128,http,193.162.143.51:3128,false,20012.823581696,3550,8215,30.174245643859,193.162.143.51
true,1787085633.8801,transparent,6758.3194849259,1785497856.3199,"AS264646 DOBLECLICK SOFTWARE E INGENERIA","DOBLECLICK SOFTWARE E INGENERIA",Morales,"South America",SA,Colombia,CO,,false,"Dobleclick Software E Ingeneria",2.75446,-76.6279,false,"Valle Telecomunicaciones",true,"Cauca Department",success,America/Bogota,190550,1786705885,1787085633.8801,999,http,177.73.155.212:999,false,9564.6522045135,3191,11416,21.8456904224,177.73.155.212
true,1787085633.643,transparent,13351.117585132,1750637403.8697,"AS138810 PT Global Media Pratama Solusindo",GLOSINDO-AS-ID,Depok,Asia,AS,Indonesia,ID,,false,"PT GLOBAL MEDIA PRATAMA SOLUSINDO",-7.7625,110.432,false,,true,Yogyakarta,success,Asia/Jakarta,,1786751469,1787085633.643,1111,http,103.134.220.123:1111,false,22233.695983887,4787,70415,6.3655221935587,103.134.220.123
true,1787084716.2333,elite,2872.2488018772,1765045895.6913,"AS216071 SERVERS TECH FZCO",VDSINA,Amsterdam,Europe,EU,"The Netherlands",NL,,true,"Servers Tech Fzco",52.3716,4.8883,false,"Servers Tech Fzco",true,"North Holland",success,Europe/Amsterdam,1012,1786960388,1787085633.2483,80,http,195.26.224.135:80,false,2036.5431308746,203164,122496,62.38530983234,195.26.224.135
true,1787085633.1249,transparent,6005.4988874078,1778020517.9803,"AS274038 INVERSIONES Y NEGOCIOS IOT DE GUATEMALA, SOCIEDAD ANÓNIMA","INVERSIONES Y NEGOCIOS IOT DE GUATEMALA, SOCIEDAD ANONIMA","Guatemala City","North America",NA,Guatemala,GT,,false,"INVERSIONES Y NEGOCIOS IOT DE GUATEMALA, SOCIEDAD ANÓNIMA",14.6343,-90.5155,false,,true,Guatemala,success,America/Guatemala,01001,1786485959,1787085633.1249,999,http,38.199.88.1:999,false,1146.0819244385,13761,61485,18.288015309784,38.199.88.1
true,1787085632.7407,transparent,6482.9667919127,1780612548.8932,"AS58224 Iran Telecommunication Company PJS",TCI,Babol,Asia,AS,Iran,IR,,false,"Information Technology Company",36.5387,52.6765,false,"Telecommunication Company",true,Māzandarān,success,Asia/Tehran,,1786959301,1787085632.7407,8080,http,2.181.34.250:8080,false,837.90969848633,12440,35309,26.052901631448,2.181.34.250
true,1787085632.7172,transparent,7326.9764020692,1755196757.9737,"AS8717 A1 Bulgaria EAD",A1BG,Sofia,Europe,EU,Bulgaria,BG,,false,"A1 Bulgaria EAD",42.6977,23.3219,false,"ESRI BULGARIA Network",true,Sofia-Capital,success,Europe/Sofia,1000,1786651540,1787085632.7172,8001,http,213.169.33.8:8001,false,6752.6156902313,60521,337501,15.205440905277,213.169.33.8
true,1787085632.6612,transparent,6313.8671864672,1753372607.7711,"AS133524 Global Technology Co., Ltd.",GTCL-AS-AP,Yangon,Asia,AS,Myanmar,MM,,false,"Global Technology Co",16.7964,96.1667,false,,true,Yangon,success,Asia/Yangon,,1786984498,1787085632.6612,8074,http,185.133.213.86:8074,false,623.02613258362,17038,70344,19.498294843332,185.133.213.86
true,1787085632.6413,elite,11769.85144165,1750615958.4814,"AS14061 DigitalOcean, LLC",DIGITALOCEAN-ASN,Amsterdam,Europe,EU,"The Netherlands",NL,,true,"DigitalOcean, LLC",52.352,4.9392,false,"Digital Ocean",true,"North Holland",success,Europe/Amsterdam,1098,1786998356,1787085632.6413,1234,http,188.166.64.58:1234,true,10782.627820969,7786,62602,11.061544581463,188.166.64.58
true,1787085622.0718,elite,4452.3649574608,1786182039.63,"AS63023 GTHost",AS-GLOBALTELEHOST,Dallas,"North America",NA,"United States",US,,false,GTHost,32.7766,-96.7969,false,GTHost,true,Texas,success,America/Chicago,,1786783497,1787085632.5934,49191,http,216.106.179.216:49191,false,11162.725925446,1209,6495,15.693146417445,216.106.179.216
true,1787085061.7263,elite,3194.7947183387,1765045855.6162,"AS329407 Universite Cheikh Anta DIOP de DAKAR",UCAD1,Dakar,Africa,AF,Senegal,SN,"Fann-Point E-Amitié",false,"Universite Cheikh Anta DIOP de DAKAR",14.6911,-17.4706,false,ENSUT-LPA,true,Dakar,success,Africa/Dakar,,1786821024,1787085632.4014,80,http,196.1.97.198:80,false,1203.5694122314,250214,143844,63.496744134112,196.1.97.198
true,1787085632.3289,transparent,6079.1723119452,1787036513.2669,"AS9299 Philippine Long Distance Telephone Company",IPG-AS-AP,"Quezon City",Asia,AS,Philippines,PH,,false,"Philippine Long Distance Telephone Co.",14.6475,121.0494,false,"Philippine Long Distance Telephone Co",false,"Metro Manila",success,Asia/Manila,1100,1787034696,1787085632.3289,8082,http,124.83.107.140:8082,false,1655.9627056122,188,359,34.36928702011,124.83.107.140
true,1787085632.1588,transparent,5854.4284003187,1750609729.9136,"AS152836 PT Ganesha Data Nusantara",IDNIC-GOHOMENET-AS-ID,"Terbanggi Besar",Asia,AS,Indonesia,ID,,false,"PT Ganesha Data Nusantara",-4.87898,105.218,false,"PT Ganesha Data Nusantara",true,Lampung,success,Asia/Jakarta,,1786959546,1787085632.1588,8082,http,160.22.198.4:8082,false,10971.62604332,3117,15732,16.536686296355,160.22.198.4
true,1787085632.0971,transparent,6689.0113413126,1750609401.932,"AS265598 Servicios y Asesoria Tecnobba S.A.S. de C.V.","Servicios y Asesoria Tecnobba S.A.S. de C.V.","Chihuahua City","North America",NA,Mexico,MX,,false,"Servicios y Asesoria Tecnobba S.A.S. de C.V.",28.998,-106.229,false,"Servicios y Asesoria Tecnobba S.A.S. de C.V",true,Chihuahua,success,America/Chihuahua,31100,1786551589,1787085632.0971,1985,http,45.184.124.33:1985,false,10005.612134933,11762,68090,14.72975003757,45.184.124.33
true,1787083432.7572,elite,3156.070799499,1765110772.895,"AS33876 DMNS - DOMINIOS, S.A.",Flesk-AS,"Faro Municipality",Europe,EU,Portugal,PT,,false,"Flesk Telecom",37.0348,-7.89788,false,,true,Faro,success,Europe/Lisbon,8000-000,1786972561,1787085631.9807,80,http,176.61.151.123:80,false,1320.22356987,311531,78006,79.974687898711,176.61.151.123
true,1787085427.6561,transparent,5374.86184984,1784318997.1814,"AS147314 IP Communications Limited",ICL-AS-AP,Dhaka,Asia,AS,Bangladesh,BD,Gulshan,false,"IP Communications Limited",23.7918,90.4081,false,"IP=Communications Limited",true,"Dhaka Division",success,Asia/Dhaka,1212,1786736098,1787085631.8749,8080,http,203.96.224.206:8080,false,1525.5289077759,6741,18357,26.85871384174,203.96.224.206
true,1787085631.8092,anonymous,6960.9978915035,1769299111.439,"AS138886 PT Data Buana Nusantara",DBN-AS-ID,Trenggalek,Asia,AS,Indonesia,ID,,true,"PT Data Buana Nusantara",-8.0805,111.7051,false,DBN,true,"East Java",success,Asia/Jakarta,66313,1786842492,1787085631.8092,8080,http,202.58.77.133:8080,false,6688.3406639099,29265,261407,10.068049210106,202.58.77.133
true,1787085631.5374,transparent,6620.6578036351,1741072559.5932,"AS52468 UFINET PANAMA S.A.","UFINET PANAMA S.A.",Manta,"South America",SA,Ecuador,EC,,false,"Ufinet Panama S.A.",-0.9444,-80.7356,false,"Negocios Y Telefonia Nedetel S.A",true,Manabí,success,America/Guayaquil,,1787044984,1787085631.5374,1994,http,177.234.226.83:1994,false,4800.7836341858,61360,489327,11.142445708724,177.234.226.83
true,1787085631.3241,elite,6604.3066941603,1785342809.7426,"AS216154 CLODO CLOUD SERVICE CO. L.L.C",CLODO,Amsterdam,Europe,EU,"The Netherlands",NL,,true,"Clodo Cloud Service CO. L.L.C",52.3716,4.8883,false,"Clodo Cloud Service CO. L.L.C",false,"North Holland",success,Europe/Amsterdam,1012,1786550975,1787085631.3241,3128,http,88.218.122.246:3128,false,7201.1730670929,2135,12667,14.423726523443,88.218.122.246
true,1787085631.2161,transparent,5755.4307831375,1778218468.7142,"AS131706 PT SELARAS CITRA TERABIT",TERABIT-AS-ID,Sleman,Asia,AS,Indonesia,ID,,false,"PT SELARAS CITRA TERABIT",-7.7549,110.2909,false,Terabit,true,Yogyakarta,success,Asia/Jakarta,55551,1786684388,1787085631.2161,8080,http,121.101.131.244:8080,false,7610.3553771973,19096,58297,24.674066130012,121.101.131.244
true,1787085631.0947,transparent,5522.3340432228,1769926435.8389,"AS216472 High Speed For Internet Services L.L.C",HS-SYR,Istanbul,Asia,AS,Turkey,TR,,false,"High Speed For Internet Services L.L.C",41.0082,28.9784,false,"hiperonline iletisim hizmetleri san. tic. ltd. sti",true,Istanbul,success,Europe/Istanbul,34122,1786863384,1787085631.0947,8080,http,195.62.50.39:8080,false,7658.5643291473,34418,245998,12.27390733767,195.62.50.39
true,1787085630.8925,transparent,7527.7688733259,1779390588.0787,"AS38482 Biznet ISP",BIZNET2-AS-ID,Jakarta,Asia,AS,Indonesia,ID,,false,BIZNET,-6.20941,106.821,false,,true,Jakarta,success,Asia/Jakarta,,1786649393,1787085630.8925,9091,http,112.78.141.79:9091,false,8945.8479881287,18452,51834,26.252738810005,112.78.141.79
true,1787085630.8906,transparent,10564.698264578,1762765881.1767,"AS31898 Oracle Corporation",ORACLE-BMC-31898,Chuncheon,Asia,AS,"South Korea",KR,,true,"Oracle Corporation",37.8897,127.736,false,"Oracle Cloud Infrastructure (ap-chuncheon-1)",true,Gangwon-do,success,Asia/Seoul,24329,1786977390,1787085630.8906,8081,http,140.245.66.105:8081,false,10726.719141006,39564,279191,12.412040595442,140.245.66.105
true,1787085630.8895,transparent,6061.0846905489,1763412209.2182,"AS147118 PT Ameera Mega Buana",IDNIC-AMEERA-AS-ID,Loklaga,Asia,AS,Indonesia,ID,,false,"PT Ameera Mega Buana",-2.71244,115.373,false,"PT Ameera Mega Buana",true,"South Kalimantan",success,Asia/Makassar,,1787002439,1787085630.8895,8090,http,103.175.202.163:8090,false,740.45062065125,45854,293392,13.516445293386,103.175.202.163
true,1787085630.7321,elite,11991.943855858,1786892821.7572,"AS212171 Local NCC Ltd.",Local-as,Amsterdam,Europe,EU,"The Netherlands",NL,,false,"Local NCC Ltd.",52.3716,4.8883,false,"Uowh LLC",false,"North Holland",success,Europe/Amsterdam,1012,1786891387,1787085630.7321,1080,socks5,185.199.199.218:1080,true,14542.938947678,3484,2775,55.663844064547,185.199.199.218
